CHI ID REG,att_A,node_name,node_value_USD,value_USD
5.0,3,"Wages in Fabricacion de equipo de medicion, prueba, navegacion y control",183066842.793,10876809.0181
6.0,3,"Wages in Fabricacion de equipo de medicion, prueba, navegacion y control",183066842.793,235846.189475
7.0,3,"Wages in Fabricacion de equipo de medicion, prueba, navegacion y control",183066842.793,208367.440345
8.0,3,"Wages in Fabricacion de equipo de medicion, prueba, navegacion y control",183066842.793,645511.823259
9.0,3,"Wages in Fabricacion de equipo de medicion, prueba, navegacion y control",183066842.793,337107.716726
10.0,3,"Wages in Fabricacion de equipo de medicion, prueba, navegacion y control",183066842.793,1821944.40393
13.0,3,"Wages in Fabricacion de equipo de medicion, prueba, navegacion y control",183066842.793,168761973.157
14.0,3,"Wages in Fabricacion de equipo de medicion, prueba, navegacion y control",183066842.793,46385.6279446
1.0,3,Wages in Fabricacion de dispositivos de cableado,189686293.8,1870.87909511
2.0,3,Wages in Fabricacion de dispositivos de cableado,189686293.8,18587.4602091
4.0,3,Wages in Fabricacion de dispositivos de cableado,189686293.8,2212.86888046
5.0,3,Wages in Fabricacion de dispositivos de cableado,189686293.8,0.0
6.0,3,Wages in Fabricacion de dispositivos de cableado,189686293.8,0.0
7.0,3,Wages in Fabricacion de dispositivos de cableado,189686293.8,0.0
8.0,3,Wages in Fabricacion de dispositivos de cableado,189686293.8,55856661.9362
9.0,3,Wages in Fabricacion de dispositivos de cableado,189686293.8,573.099598432
10.0,3,Wages in Fabricacion de dispositivos de cableado,189686293.8,121018.405931
12.0,3,Wages in Fabricacion de dispositivos de cableado,189686293.8,50242.5245547
13.0,3,Wages in Fabricacion de dispositivos de cableado,189686293.8,133387719.855
15.0,3,Wages in Fabricacion de dispositivos de cableado,189686293.8,247406.769987
1.0,3,Wages in Fabricacion de otros tipos de equipo electrico n.c.p.,656531939.377,815113.737088
2.0,3,Wages in Fabricacion de otros tipos de equipo electrico n.c.p.,656531939.377,5043060.67869
3.0,3,Wages in Fabricacion de otros tipos de equipo electrico n.c.p.,656531939.377,502588.040439
4.0,3,Wages in Fabricacion de otros tipos de equipo electrico n.c.p.,656531939.377,3115435.5486
5.0,3,Wages in Fabricacion de otros tipos de equipo electrico n.c.p.,656531939.377,27610222.5116
6.0,3,Wages in Fabricacion de otros tipos de equipo electrico n.c.p.,656531939.377,1102612.50331
7.0,3,Wages in Fabricacion de otros tipos de equipo electrico n.c.p.,656531939.377,826462.726192
8.0,3,Wages in Fabricacion de otros tipos de equipo electrico n.c.p.,656531939.377,5685092.76729
9.0,3,Wages in Fabricacion de otros tipos de equipo electrico n.c.p.,656531939.377,1156294.88654
10.0,3,Wages in Fabricacion de otros tipos de equipo electrico n.c.p.,656531939.377,564719.203682
11.0,3,Wages in Fabricacion de otros tipos de equipo electrico n.c.p.,656531939.377,7956.10703335
12.0,3,Wages in Fabricacion de otros tipos de equipo electrico n.c.p.,656531939.377,395672.91647
13.0,3,Wages in Fabricacion de otros tipos de equipo electrico n.c.p.,656531939.377,606713303.078
14.0,3,Wages in Fabricacion de otros tipos de equipo electrico n.c.p.,656531939.377,2384971.13269
15.0,3,Wages in Fabricacion de otros tipos de equipo electrico n.c.p.,656531939.377,608433.53972
1.0,3,Wages in Fabricacion de otros tipos de maquinaria y equipo de uso general n.c.p.,679459739.175,6608266.8988
2.0,3,Wages in Fabricacion de otros tipos de maquinaria y equipo de uso general n.c.p.,679459739.175,99553471.4314
3.0,3,Wages in Fabricacion de otros tipos de maquinaria y equipo de uso general n.c.p.,679459739.175,5180078.56127
4.0,3,Wages in Fabricacion de otros tipos de maquinaria y equipo de uso general n.c.p.,679459739.175,15737280.3661
5.0,3,Wages in Fabricacion de otros tipos de maquinaria y equipo de uso general n.c.p.,679459739.175,25089871.9036
6.0,3,Wages in Fabricacion de otros tipos de maquinaria y equipo de uso general n.c.p.,679459739.175,3554739.89134
7.0,3,Wages in Fabricacion de otros tipos de maquinaria y equipo de uso general n.c.p.,679459739.175,11467280.834
8.0,3,Wages in Fabricacion de otros tipos de maquinaria y equipo de uso general n.c.p.,679459739.175,70800401.3682
9.0,3,Wages in Fabricacion de otros tipos de maquinaria y equipo de uso general n.c.p.,679459739.175,8094398.3113
10.0,3,Wages in Fabricacion de otros tipos de maquinaria y equipo de uso general n.c.p.,679459739.175,40089018.1572
12.0,3,Wages in Fabricacion de otros tipos de maquinaria y equipo de uso general n.c.p.,679459739.175,12890499.8235
13.0,3,Wages in Fabricacion de otros tipos de maquinaria y equipo de uso general n.c.p.,679459739.175,378511548.95
14.0,3,Wages in Fabricacion de otros tipos de maquinaria y equipo de uso general n.c.p.,679459739.175,893940.154421
15.0,3,Wages in Fabricacion de otros tipos de maquinaria y equipo de uso general n.c.p.,679459739.175,988942.524579
1.0,3,Wages in Fabricacion de maquinaria para explotacion de minas y canteras y para obras de construccion,1046327221.37,5813096.95838
2.0,3,Wages in Fabricacion de maquinaria para explotacion de minas y canteras y para obras de construccion,1046327221.37,53086515.9446
3.0,3,Wages in Fabricacion de maquinaria para explotacion de minas y canteras y para obras de construccion,1046327221.37,2142701.23464
4.0,3,Wages in Fabricacion de maquinaria para explotacion de minas y canteras y para obras de construccion,1046327221.37,7130883.65346
5.0,3,Wages in Fabricacion de maquinaria para explotacion de minas y canteras y para obras de construccion,1046327221.37,10451864.6965
6.0,3,Wages in Fabricacion de maquinaria para explotacion de minas y canteras y para obras de construccion,1046327221.37,1440192.97797
7.0,3,Wages in Fabricacion de maquinaria para explotacion de minas y canteras y para obras de construccion,1046327221.37,0.0
8.0,3,Wages in Fabricacion de maquinaria para explotacion de minas y canteras y para obras de construccion,1046327221.37,6514644.67826
9.0,3,Wages in Fabricacion de maquinaria para explotacion de minas y canteras y para obras de construccion,1046327221.37,1069723.3334
10.0,3,Wages in Fabricacion de maquinaria para explotacion de minas y canteras y para obras de construccion,1046327221.37,4809456.75604
12.0,3,Wages in Fabricacion de maquinaria para explotacion de minas y canteras y para obras de construccion,1046327221.37,146734.431993
13.0,3,Wages in Fabricacion de maquinaria para explotacion de minas y canteras y para obras de construccion,1046327221.37,947827880.773
14.0,3,Wages in Fabricacion de maquinaria para explotacion de minas y canteras y para obras de construccion,1046327221.37,242147.701997
15.0,3,Wages in Fabricacion de maquinaria para explotacion de minas y canteras y para obras de construccion,1046327221.37,5651378.23205
1.0,3,"Wages in Fabricacion de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",207278429.745,715593.473766
2.0,3,"Wages in Fabricacion de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",207278429.745,1519071.87085
3.0,3,"Wages in Fabricacion de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",207278429.745,520464.939838
4.0,3,"Wages in Fabricacion de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",207278429.745,50545.276615
5.0,3,"Wages in Fabricacion de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",207278429.745,49177251.562
6.0,3,"Wages in Fabricacion de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",207278429.745,336391.543405
7.0,3,"Wages in Fabricacion de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",207278429.745,3775824.58839
8.0,3,"Wages in Fabricacion de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",207278429.745,1542797.52103
9.0,3,"Wages in Fabricacion de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",207278429.745,1018593.19113
10.0,3,"Wages in Fabricacion de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",207278429.745,1964925.70628
11.0,3,"Wages in Fabricacion de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",207278429.745,153089.315863
12.0,3,"Wages in Fabricacion de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",207278429.745,53503.8145362
13.0,3,"Wages in Fabricacion de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",207278429.745,145140638.139
14.0,3,"Wages in Fabricacion de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",207278429.745,48636.4928852
15.0,3,"Wages in Fabricacion de partes, piezas (autopartes) y accesorios (lujos) para vehiculos automotores",207278429.745,1261102.30897
1.0,3,Wages in Construccion de barcos y de estructuras flotantes,490827630.022,43935.4293029
2.0,3,Wages in Construccion de barcos y de estructuras flotantes,490827630.022,1710823.97239
3.0,3,Wages in Construccion de barcos y de estructuras flotantes,490827630.022,2850060.59665
4.0,3,Wages in Construccion de barcos y de estructuras flotantes,490827630.022,991861.066439
5.0,3,Wages in Construccion de barcos y de estructuras flotantes,490827630.022,233584241.516
6.0,3,Wages in Construccion de barcos y de estructuras flotantes,490827630.022,0.0
7.0,3,Wages in Construccion de barcos y de estructuras flotantes,490827630.022,59790.1777035
8.0,3,Wages in Construccion de barcos y de estructuras flotantes,490827630.022,6803179.79377
9.0,3,Wages in Construccion de barcos y de estructuras flotantes,490827630.022,20808.9156969
10.0,3,Wages in Construccion de barcos y de estructuras flotantes,490827630.022,52517857.8324
11.0,3,Wages in Construccion de barcos y de estructuras flotantes,490827630.022,1285785.92751
12.0,3,Wages in Construccion de barcos y de estructuras flotantes,490827630.022,425535.046558
13.0,3,Wages in Construccion de barcos y de estructuras flotantes,490827630.022,176251085.427
14.0,3,Wages in Construccion de barcos y de estructuras flotantes,490827630.022,6622681.39492
15.0,3,Wages in Construccion de barcos y de estructuras flotantes,490827630.022,7659982.92624
1.0,3,Wages in Fabricacion de otros tipos de equipo de transporte n.c.p.,251962899.093,516857.985743
2.0,3,Wages in Fabricacion de otros tipos de equipo de transporte n.c.p.,251962899.093,10319816.8528
3.0,3,Wages in Fabricacion de otros tipos de equipo de transporte n.c.p.,251962899.093,0.0
4.0,3,Wages in Fabricacion de otros tipos de equipo de transporte n.c.p.,251962899.093,10866499.1973
5.0,3,Wages in Fabricacion de otros tipos de equipo de transporte n.c.p.,251962899.093,9852900.50276
6.0,3,Wages in Fabricacion de otros tipos de equipo de transporte n.c.p.,251962899.093,170274.967467
7.0,3,Wages in Fabricacion de otros tipos de equipo de transporte n.c.p.,251962899.093,4688246.67145
8.0,3,Wages in Fabricacion de otros tipos de equipo de transporte n.c.p.,251962899.093,14857989.755
9.0,3,Wages in Fabricacion de otros tipos de equipo de transporte n.c.p.,251962899.093,199875.60423
10.0,3,Wages in Fabricacion de otros tipos de equipo de transporte n.c.p.,251962899.093,532269.464122
11.0,3,Wages in Fabricacion de otros tipos de equipo de transporte n.c.p.,251962899.093,1132.16657916
12.0,3,Wages in Fabricacion de otros tipos de equipo de transporte n.c.p.,251962899.093,0.0
13.0,3,Wages in Fabricacion de otros tipos de equipo de transporte n.c.p.,251962899.093,198236935.235
14.0,3,Wages in Fabricacion de otros tipos de equipo de transporte n.c.p.,251962899.093,41576.9370718
15.0,3,Wages in Fabricacion de otros tipos de equipo de transporte n.c.p.,251962899.093,1678523.7536
1.0,3,"Wages in Fabricacion de instrumentos, aparatos y materiales medicos y odontologicos (incluido mobiliario)",510548805.152,295763.045484
2.0,3,"Wages in Fabricacion de instrumentos, aparatos y materiales medicos y odontologicos (incluido mobiliario)",510548805.152,1190685.18541
3.0,3,"Wages in Fabricacion de instrumentos, aparatos y materiales medicos y odontologicos (incluido mobiliario)",510548805.152,193192.738282
4.0,3,"Wages in Fabricacion de instrumentos, aparatos y materiales medicos y odontologicos (incluido mobiliario)",510548805.152,4198141.34806
5.0,3,"Wages in Fabricacion de instrumentos, aparatos y materiales medicos y odontologicos (incluido mobiliario)",510548805.152,3843616.271
6.0,3,"Wages in Fabricacion de instrumentos, aparatos y materiales medicos y odontologicos (incluido mobiliario)",510548805.152,1363438.06444
7.0,3,"Wages in Fabricacion de instrumentos, aparatos y materiales medicos y odontologicos (incluido mobiliario)",510548805.152,341128.713287
8.0,3,"Wages in Fabricacion de instrumentos, aparatos y materiales medicos y odontologicos (incluido mobiliario)",510548805.152,3564610.31907
9.0,3,"Wages in Fabricacion de instrumentos, aparatos y materiales medicos y odontologicos (incluido mobiliario)",510548805.152,555728.503724
10.0,3,"Wages in Fabricacion de instrumentos, aparatos y materiales medicos y odontologicos (incluido mobiliario)",510548805.152,1000086.86182
11.0,3,"Wages in Fabricacion de instrumentos, aparatos y materiales medicos y odontologicos (incluido mobiliario)",510548805.152,73828.5007013
12.0,3,"Wages in Fabricacion de instrumentos, aparatos y materiales medicos y odontologicos (incluido mobiliario)",510548805.152,4349623.9561
13.0,3,"Wages in Fabricacion de instrumentos, aparatos y materiales medicos y odontologicos (incluido mobiliario)",510548805.152,486474562.769
14.0,3,"Wages in Fabricacion de instrumentos, aparatos y materiales medicos y odontologicos (incluido mobiliario)",510548805.152,2934835.32138
15.0,3,"Wages in Fabricacion de instrumentos, aparatos y materiales medicos y odontologicos (incluido mobiliario)",510548805.152,169563.554018
1.0,3,Wages in Otras industrias manufactureras n.c.p.,364813169.462,92066.7610308
2.0,3,Wages in Otras industrias manufactureras n.c.p.,364813169.462,2496553.28167
3.0,3,Wages in Otras industrias manufactureras n.c.p.,364813169.462,483174.024712
4.0,3,Wages in Otras industrias manufactureras n.c.p.,364813169.462,16746095.058
5.0,3,Wages in Otras industrias manufactureras n.c.p.,364813169.462,23488172.1795
6.0,3,Wages in Otras industrias manufactureras n.c.p.,364813169.462,1697920.02393
7.0,3,Wages in Otras industrias manufactureras n.c.p.,364813169.462,1767260.80389
8.0,3,Wages in Otras industrias manufactureras n.c.p.,364813169.462,5677535.32169
9.0,3,Wages in Otras industrias manufactureras n.c.p.,364813169.462,4489702.84129
10.0,3,Wages in Otras industrias manufactureras n.c.p.,364813169.462,1718603.73016
11.0,3,Wages in Otras industrias manufactureras n.c.p.,364813169.462,2347.03552096
12.0,3,Wages in Otras industrias manufactureras n.c.p.,364813169.462,783867.643718
13.0,3,Wages in Otras industrias manufactureras n.c.p.,364813169.462,304573675.311
14.0,3,Wages in Otras industrias manufactureras n.c.p.,364813169.462,600767.802451
15.0,3,Wages in Otras industrias manufactureras n.c.p.,364813169.462,195427.643432
1.0,3,Wages in Mantenimiento y reparacion especializado de productos elaborados en metal,188925598.961,8645815.42706
2.0,3,Wages in Mantenimiento y reparacion especializado de productos elaborados en metal,188925598.961,4309936.10465
3.0,3,Wages in Mantenimiento y reparacion especializado de productos elaborados en metal,188925598.961,452707.744397
4.0,3,Wages in Mantenimiento y reparacion especializado de productos elaborados en metal,188925598.961,4272377.34486
5.0,3,Wages in Mantenimiento y reparacion especializado de productos elaborados en metal,188925598.961,8099054.79385
6.0,3,Wages in Mantenimiento y reparacion especializado de productos elaborados en metal,188925598.961,251852.986923
7.0,3,Wages in Mantenimiento y reparacion especializado de productos elaborados en metal,188925598.961,411192.117017
8.0,3,Wages in Mantenimiento y reparacion especializado de productos elaborados en metal,188925598.961,15318003.3926
9.0,3,Wages in Mantenimiento y reparacion especializado de productos elaborados en metal,188925598.961,529167.237644
10.0,3,Wages in Mantenimiento y reparacion especializado de productos elaborados en metal,188925598.961,1538278.85031
11.0,3,Wages in Mantenimiento y reparacion especializado de productos elaborados en metal,188925598.961,30426.1117774
12.0,3,Wages in Mantenimiento y reparacion especializado de productos elaborados en metal,188925598.961,61582.872128
13.0,3,Wages in Mantenimiento y reparacion especializado de productos elaborados en metal,188925598.961,144719167.321
14.0,3,Wages in Mantenimiento y reparacion especializado de productos elaborados en metal,188925598.961,19823.656033
15.0,3,Wages in Mantenimiento y reparacion especializado de productos elaborados en metal,188925598.961,266213.001044
1.0,3,Wages in Mantenimiento y reparacion especializado de maquinaria y equipo,399943908.748,19524066.8626
2.0,3,Wages in Mantenimiento y reparacion especializado de maquinaria y equipo,399943908.748,27004558.5061
3.0,3,Wages in Mantenimiento y reparacion especializado de maquinaria y equipo,399943908.748,21530430.5129
4.0,3,Wages in Mantenimiento y reparacion especializado de maquinaria y equipo,399943908.748,15439482.4964
5.0,3,Wages in Mantenimiento y reparacion especializado de maquinaria y equipo,399943908.748,13974780.5278
6.0,3,Wages in Mantenimiento y reparacion especializado de maquinaria y equipo,399943908.748,41847574.7206
7.0,3,Wages in Mantenimiento y reparacion especializado de maquinaria y equipo,399943908.748,2422725.30536
8.0,3,Wages in Mantenimiento y reparacion especializado de maquinaria y equipo,399943908.748,16959667.6102
9.0,3,Wages in Mantenimiento y reparacion especializado de maquinaria y equipo,399943908.748,4499595.4038
10.0,3,Wages in Mantenimiento y reparacion especializado de maquinaria y equipo,399943908.748,5955392.71755
11.0,3,Wages in Mantenimiento y reparacion especializado de maquinaria y equipo,399943908.748,950137.020337
12.0,3,Wages in Mantenimiento y reparacion especializado de maquinaria y equipo,399943908.748,503850.287654
13.0,3,Wages in Mantenimiento y reparacion especializado de maquinaria y equipo,399943908.748,220150683.202
14.0,3,Wages in Mantenimiento y reparacion especializado de maquinaria y equipo,399943908.748,8113336.25228
15.0,3,Wages in Mantenimiento y reparacion especializado de maquinaria y equipo,399943908.748,1067627.32242
1.0,3,Wages in Mantenimiento y reparacion especializado de equipo electrico,397904004.454,7652525.16731
2.0,3,Wages in Mantenimiento y reparacion especializado de equipo electrico,397904004.454,12298932.3281
3.0,3,Wages in Mantenimiento y reparacion especializado de equipo electrico,397904004.454,1686495.71878
4.0,3,Wages in Mantenimiento y reparacion especializado de equipo electrico,397904004.454,3689696.85032
5.0,3,Wages in Mantenimiento y reparacion especializado de equipo electrico,397904004.454,33534179.7749
6.0,3,Wages in Mantenimiento y reparacion especializado de equipo electrico,397904004.454,3722746.13026
7.0,3,Wages in Mantenimiento y reparacion especializado de equipo electrico,397904004.454,9401897.85878
8.0,3,Wages in Mantenimiento y reparacion especializado de equipo electrico,397904004.454,15345008.5379
9.0,3,Wages in Mantenimiento y reparacion especializado de equipo electrico,397904004.454,5655938.81459
10.0,3,Wages in Mantenimiento y reparacion especializado de equipo electrico,397904004.454,12006664.421
11.0,3,Wages in Mantenimiento y reparacion especializado de equipo electrico,397904004.454,693011.701785
12.0,3,Wages in Mantenimiento y reparacion especializado de equipo electrico,397904004.454,407450.499946
13.0,3,Wages in Mantenimiento y reparacion especializado de equipo electrico,397904004.454,290827628.071
14.0,3,Wages in Mantenimiento y reparacion especializado de equipo electrico,397904004.454,683912.368948
15.0,3,Wages in Mantenimiento y reparacion especializado de equipo electrico,397904004.454,297916.210411
1.0,3,Wages in Mantenimiento y reparacion de otros tipos de equipos y sus componentes n.c.p.,1899182226.23,18165424.4638
2.0,3,Wages in Mantenimiento y reparacion de otros tipos de equipos y sus componentes n.c.p.,1899182226.23,110402679.998
3.0,3,Wages in Mantenimiento y reparacion de otros tipos de equipos y sus componentes n.c.p.,1899182226.23,17003101.0453
4.0,3,Wages in Mantenimiento y reparacion de otros tipos de equipos y sus componentes n.c.p.,1899182226.23,23830116.6366
5.0,3,Wages in Mantenimiento y reparacion de otros tipos de equipos y sus componentes n.c.p.,1899182226.23,101347305.54
6.0,3,Wages in Mantenimiento y reparacion de otros tipos de equipos y sus componentes n.c.p.,1899182226.23,10989162.4788
7.0,3,Wages in Mantenimiento y reparacion de otros tipos de equipos y sus componentes n.c.p.,1899182226.23,12918216.3916
8.0,3,Wages in Mantenimiento y reparacion de otros tipos de equipos y sus componentes n.c.p.,1899182226.23,47581154.2329
9.0,3,Wages in Mantenimiento y reparacion de otros tipos de equipos y sus componentes n.c.p.,1899182226.23,4070059.40703
10.0,3,Wages in Mantenimiento y reparacion de otros tipos de equipos y sus componentes n.c.p.,1899182226.23,15662790.5994
11.0,3,Wages in Mantenimiento y reparacion de otros tipos de equipos y sus componentes n.c.p.,1899182226.23,105051.360847
12.0,3,Wages in Mantenimiento y reparacion de otros tipos de equipos y sus componentes n.c.p.,1899182226.23,9872412.42528
13.0,3,Wages in Mantenimiento y reparacion de otros tipos de equipos y sus componentes n.c.p.,1899182226.23,1514428992.66
14.0,3,Wages in Mantenimiento y reparacion de otros tipos de equipos y sus componentes n.c.p.,1899182226.23,1600113.2979
15.0,3,Wages in Mantenimiento y reparacion de otros tipos de equipos y sus componentes n.c.p.,1899182226.23,11205645.7001
1.0,4,Wages in Produccion de gas; distribucion de combustibles gaseosos por tuberias,688371753.672,854969.900369
2.0,4,Wages in Produccion de gas; distribucion de combustibles gaseosos por tuberias,688371753.672,4400298.81327
3.0,4,Wages in Produccion de gas; distribucion de combustibles gaseosos por tuberias,688371753.672,420526.65412
4.0,4,Wages in Produccion de gas; distribucion de combustibles gaseosos por tuberias,688371753.672,112795.926551
5.0,4,Wages in Produccion de gas; distribucion de combustibles gaseosos por tuberias,688371753.672,40711767.0592
6.0,4,Wages in Produccion de gas; distribucion de combustibles gaseosos por tuberias,688371753.672,511108.406675
7.0,4,Wages in Produccion de gas; distribucion de combustibles gaseosos por tuberias,688371753.672,1834197.87936
8.0,4,Wages in Produccion de gas; distribucion de combustibles gaseosos por tuberias,688371753.672,26500801.549
9.0,4,Wages in Produccion de gas; distribucion de combustibles gaseosos por tuberias,688371753.672,8918693.9891
10.0,4,Wages in Produccion de gas; distribucion de combustibles gaseosos por tuberias,688371753.672,2553550.5795
11.0,4,Wages in Produccion de gas; distribucion de combustibles gaseosos por tuberias,688371753.672,466096.455927
12.0,4,Wages in Produccion de gas; distribucion de combustibles gaseosos por tuberias,688371753.672,40333.3446452
13.0,4,Wages in Produccion de gas; distribucion de combustibles gaseosos por tuberias,688371753.672,599094836.623
14.0,4,Wages in Produccion de gas; distribucion de combustibles gaseosos por tuberias,688371753.672,362299.546411
15.0,4,Wages in Produccion de gas; distribucion de combustibles gaseosos por tuberias,688371753.672,1589476.94495
1.0,5,"Wages in Captacion, tratamiento y distribucion de agua",1157570398.17,11185217.4303
2.0,5,"Wages in Captacion, tratamiento y distribucion de agua",1157570398.17,168077523.935
3.0,5,"Wages in Captacion, tratamiento y distribucion de agua",1157570398.17,29659321.4865
4.0,5,"Wages in Captacion, tratamiento y distribucion de agua",1157570398.17,13352486.4812
5.0,5,"Wages in Captacion, tratamiento y distribucion de agua",1157570398.17,115494131.82
6.0,5,"Wages in Captacion, tratamiento y distribucion de agua",1157570398.17,14554680.4566
7.0,5,"Wages in Captacion, tratamiento y distribucion de agua",1157570398.17,43164710.028
8.0,5,"Wages in Captacion, tratamiento y distribucion de agua",1157570398.17,161927833.542
9.0,5,"Wages in Captacion, tratamiento y distribucion de agua",1157570398.17,24646454.9512
10.0,5,"Wages in Captacion, tratamiento y distribucion de agua",1157570398.17,49221403.6053
11.0,5,"Wages in Captacion, tratamiento y distribucion de agua",1157570398.17,8745041.89669
12.0,5,"Wages in Captacion, tratamiento y distribucion de agua",1157570398.17,3121916.88671
13.0,5,"Wages in Captacion, tratamiento y distribucion de agua",1157570398.17,499824108.476
14.0,5,"Wages in Captacion, tratamiento y distribucion de agua",1157570398.17,10250605.8128
15.0,5,"Wages in Captacion, tratamiento y distribucion de agua",1157570398.17,4344961.3588
1.0,6,Wages in Construccion de otras obras de ingenieria civil,10840760714.8,58280163.2739
2.0,6,Wages in Construccion de otras obras de ingenieria civil,10840760714.8,303517914.538
3.0,6,Wages in Construccion de otras obras de ingenieria civil,10840760714.8,33406007.6734
4.0,6,Wages in Construccion de otras obras de ingenieria civil,10840760714.8,69314453.8849
5.0,6,Wages in Construccion de otras obras de ingenieria civil,10840760714.8,251842825.678
6.0,6,Wages in Construccion de otras obras de ingenieria civil,10840760714.8,136412772.467
7.0,6,Wages in Construccion de otras obras de ingenieria civil,10840760714.8,64503865.0811
8.0,6,Wages in Construccion de otras obras de ingenieria civil,10840760714.8,383730784.433
9.0,6,Wages in Construccion de otras obras de ingenieria civil,10840760714.8,124586844.178
10.0,6,Wages in Construccion de otras obras de ingenieria civil,10840760714.8,132596037.3
11.0,6,Wages in Construccion de otras obras de ingenieria civil,10840760714.8,7046824.56848
12.0,6,Wages in Construccion de otras obras de ingenieria civil,10840760714.8,18073834.4032
13.0,6,Wages in Construccion de otras obras de ingenieria civil,10840760714.8,9235570655.92
14.0,6,Wages in Construccion de otras obras de ingenieria civil,10840760714.8,10269288.9945
15.0,6,Wages in Construccion de otras obras de ingenieria civil,10840760714.8,11608442.3718
1.0,6,Wages in Demolicion,210922916.879,572563.052784
2.0,6,Wages in Demolicion,210922916.879,34880154.6531
3.0,6,Wages in Demolicion,210922916.879,2557514.81511
4.0,6,Wages in Demolicion,210922916.879,1404612.26785
5.0,6,Wages in Demolicion,210922916.879,6552270.50138
6.0,6,Wages in Demolicion,210922916.879,1315236.31252
7.0,6,Wages in Demolicion,210922916.879,4443197.20905
8.0,6,Wages in Demolicion,210922916.879,22509415.352
9.0,6,Wages in Demolicion,210922916.879,3608654.57764
10.0,6,Wages in Demolicion,210922916.879,17582131.3411
11.0,6,Wages in Demolicion,210922916.879,2723.50804506
12.0,6,Wages in Demolicion,210922916.879,359.569946769
13.0,6,Wages in Demolicion,210922916.879,114506204.31
14.0,6,Wages in Demolicion,210922916.879,276880.326373
15.0,6,Wages in Demolicion,210922916.879,710999.081151
1.0,6,Wages in Preparacion del terreno,7787273555.05,59059290.6929
2.0,6,Wages in Preparacion del terreno,7787273555.05,471945494.078
3.0,6,Wages in Preparacion del terreno,7787273555.05,272023823.994
4.0,6,Wages in Preparacion del terreno,7787273555.05,173484985.415
5.0,6,Wages in Preparacion del terreno,7787273555.05,384408437.226
6.0,6,Wages in Preparacion del terreno,7787273555.05,92610590.0186
7.0,6,Wages in Preparacion del terreno,7787273555.05,81891541.7274
8.0,6,Wages in Preparacion del terreno,7787273555.05,259363777.572
9.0,6,Wages in Preparacion del terreno,7787273555.05,114614505.811
10.0,6,Wages in Preparacion del terreno,7787273555.05,146694796.924
11.0,6,Wages in Preparacion del terreno,7787273555.05,10134091.5162
12.0,6,Wages in Preparacion del terreno,7787273555.05,162857342.562
13.0,6,Wages in Preparacion del terreno,7787273555.05,5518273889.6
14.0,6,Wages in Preparacion del terreno,7787273555.05,19184615.6871
15.0,6,Wages in Preparacion del terreno,7787273555.05,20726372.2319
1.0,6,Wages in Otras instalaciones especializadas,7618601771.72,154774523.781
2.0,6,Wages in Otras instalaciones especializadas,7618601771.72,519837182.4
3.0,6,Wages in Otras instalaciones especializadas,7618601771.72,256452905.135
4.0,6,Wages in Otras instalaciones especializadas,7618601771.72,214880831.238
5.0,6,Wages in Otras instalaciones especializadas,7618601771.72,483113341.42
6.0,6,Wages in Otras instalaciones especializadas,7618601771.72,255348426.89
7.0,6,Wages in Otras instalaciones especializadas,7618601771.72,123085820.813
8.0,6,Wages in Otras instalaciones especializadas,7618601771.72,573748024.943
9.0,6,Wages in Otras instalaciones especializadas,7618601771.72,115256787.259
10.0,6,Wages in Otras instalaciones especializadas,7618601771.72,166815205.627
11.0,6,Wages in Otras instalaciones especializadas,7618601771.72,20808918.4937
12.0,6,Wages in Otras instalaciones especializadas,7618601771.72,50299677.4912
13.0,6,Wages in Otras instalaciones especializadas,7618601771.72,4590484595.59
14.0,6,Wages in Otras instalaciones especializadas,7618601771.72,57456388.6254
15.0,6,Wages in Otras instalaciones especializadas,7618601771.72,36239142.0161
1.0,7,Wages in Mantenimiento y reparacion de vehiculos automotores,1291618266.42,14954874.5987
2.0,7,Wages in Mantenimiento y reparacion de vehiculos automotores,1291618266.42,100045990.794
3.0,7,Wages in Mantenimiento y reparacion de vehiculos automotores,1291618266.42,12115920.7792
4.0,7,Wages in Mantenimiento y reparacion de vehiculos automotores,1291618266.42,38358234.8316
5.0,7,Wages in Mantenimiento y reparacion de vehiculos automotores,1291618266.42,94846845.0058
6.0,7,Wages in Mantenimiento y reparacion de vehiculos automotores,1291618266.42,119024669.989
7.0,7,Wages in Mantenimiento y reparacion de vehiculos automotores,1291618266.42,31471686.388
8.0,7,Wages in Mantenimiento y reparacion de vehiculos automotores,1291618266.42,99647453.076
